Lev.YearMonth;Hämtställe;Hämtställe Gatuadress;Hämtställe Ort;Hämtställe Märkning;Artikel;RODkod;RodKodbeskr;EWCkod;Farligt avfall;Kvantitet kg
202305;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;4 585
202305;05153739    Volvo Personvagnar AB (Göteborg);Tunnelvägen;Göteborg;PVT;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;50
202305;05153739    Volvo Personvagnar AB (Göteborg);Tunnelvägen;Göteborg;PVT;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;15
202305;05642202    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;WPO TUN;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;50
202305;05642202    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;WPO TUN;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;10
202305;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;140
202305;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;640
202305;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3922 Organiskt avfall fr. kök;R3;R3 Recycled, incl metal scrap;200108;NEJ;2 081
202305;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;90
202305;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;200
202305;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;180
202305;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;370
202305;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;400
202305;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;100
202305;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3922 Organiskt avfall fr. kök;R3;R3 Recycled, incl metal scrap;200108;NEJ;567
202305;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;130
202305;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;65
202305;0468801      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 5;Göteborg;Rest. Jacob, kundnr: 0468801;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;35
202305;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;20
202305;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;25
202305;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3024 Litiumbatterier;R4;R4 Recycled, incl metal scrap;160605;NEJ;2
202305;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3501 Batterier, små (maxvikt 3 kg);R4;R4 Recycled, incl metal scrap;200133;JA;1
202305;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3715 Övriga lampor < 60 cm;R4;R4 Recycled, incl metal scrap;160215;JA;1
202305;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;70
202305;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;5
202305;04324778    Volvo Personvagnar AB (Göteborg);John Bunyans väg 4;Göteborg;PVÖL Däckhallen;579 Aluminiumfälgar;R4;R4 Recycled, incl metal scrap;160118;NEJ;2 100
202305;05645072    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg. RA;Göteborg;RA FNI 3 Södra;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;35
202305;05645072    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg. RA;Göteborg;RA FNI 3 Södra;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;60
202305;04621678    Volvo Personvagnar AB (Göteborg);Miljöstation RA;Göteborg;FA Styckegods;18019 Kontorselektronik;R4;R4 Recycled, incl metal scrap;160213;JA;297
202305;04621678    Volvo Personvagnar AB (Göteborg);Miljöstation RA;Göteborg;FA Styckegods;18041 Bilelektronik;R4;R4 Recycled, incl metal scrap;160213;JA;797
202305;0447250      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PV Bilar, kundnr: 0447250;1882 Miljöbeh.Bilkarosser Mix Opressad;R4;R4 Recycled, incl metal scrap;200140;NEJ;51 260
202305;0447193      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVÖ, kundnr: 0447193;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;14 348
202305;03725918    Volvo Personvagnar AB (Göteborg);N/A;Göteborg;TGS  Färglabb;1919 Sort. elavf. för fragm.;R4;R4 Recycled, incl metal scrap;191212;NEJ;1 980
202305;0447235      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;TLE Bilar, kundnr: 0447235;1882 Miljöbeh.Bilkarosser Mix Opressad;R4;R4 Recycled, incl metal scrap;200140;NEJ;7 860
202305;05250022    Volvo Personvagnar AB (Göteborg);Parkering PVBL;Göteborg;Batlab Steg 3;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;940
202305;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3501 Batterier, små (maxvikt 3 kg);R4;R4 Recycled, incl metal scrap;200133;JA;7
202305;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3702 Oljefilter;R4;R4 Recycled, incl metal scrap;160107;JA;96
202305;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3803 Litiumjonbatterier;R4;R4 Recycled, incl metal scrap;160605;NEJ;164
202305;05552054    Volvo Personvagnar AB (Göteborg);PVTR Tunnelvägen;Göteborg;PV - TP3-4 Elektrifiering;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;3 270
202305;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;2 100
202305;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3501 Batterier, små (maxvikt 3 kg);R4;R4 Recycled, incl metal scrap;200133;JA;2
202305;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;15 970
202305;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;8 640
202305;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;18009 Kyl/Frys ej PA större;R4;R4 Recycled, incl metal scrap;160211;JA;570
202305;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;18019 Kontorselektronik;R4;R4 Recycled, incl metal scrap;160213;JA;2 962
202305;05314943    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;Project - TUN Etapp 2;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;2 140
202305;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;35
202305;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;5
202305;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;30
202305;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;60
202305;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202305;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;20
202305;0468801      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 5;Göteborg;Rest. Jacob, kundnr: 0468801;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;15
202305;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;25
202305;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;25
202305;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202305;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202305;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202305;04472569    Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Batterilab PV 17;4244 Släckvatten innehållande;R5;R5 Recycled, incl metal scrap;161001;JA;520
202305;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;50
202305;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;25
202305;0959346      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;TGS, Endast FA,  kundnr: 0959346;3525 Emulsioner;R5;R5 Recycled, incl metal scrap;120109;JA;36
202305;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3952 Emulsionskoncentrat;R5;R5 Recycled, incl metal scrap;130105;JA;1 144
202305;04133906    Volvo Personvagnar AB (Göteborg);PVÅV Gården, Röra Byväg;Göteborg;PVÅV Office Waste;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;25
202305;04133906    Volvo Personvagnar AB (Göteborg);PVÅV Gården, Röra Byväg;Göteborg;PVÅV Office Waste;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;25
202305;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3692 Gips;R5;R5 Recycled, incl metal scrap;170802;NEJ;5 140
202305;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3913 Konstruktionsmaterial, bygg & riv;R5;R5 Recycled, incl metal scrap;170904;NEJ;1 100
202305;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202305;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202305;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;20
202305;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;20
202305;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;25
202305;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;25
202305;05017280    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg;Göteborg;PVÖS Hörnet;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202305;05017280    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg;Göteborg;PVÖS Hörnet;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202305;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;25
202305;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;25
202305;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;25
202305;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;25
202305;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3958 Spillolja;R9;R9 Recycled, incl metal scrap;130899;JA;217
202305;05705835    Volvo Personvagnar AB (Göteborg);Utrustningsvägen TU östra sidan;Göteborg;Cars & Technical support;3958 Spillolja;R9;R9 Recycled, incl metal scrap;130899;JA;180
202306;05552054    Volvo Personvagnar AB (Göteborg);PVTR Tunnelvägen;Göteborg;PV - TP3-4 Elektrifiering;3230 Brännbart FA, övrigt;D10;D10 Without energy recovery;170204;JA;500
202306;04430708    Volvo Personvagnar AB (Göteborg);John Bunyans väg 4;Göteborg;Skrotning Airbags PVÖL;3547 Pyroteknisk utrustning;D10;D10 Without energy recovery;160110;JA;296
202306;0447193      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVÖ, kundnr: 0447193;3547 Pyroteknisk utrustning;D10;D10 Without energy recovery;160110;JA;2
202306;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3663 Isolering ej återvinningsbar;D1;D1 Landfill;170604;NEJ;300
202306;05668033    Volvo Personvagnar AB (Göteborg);Tunnelvägen;Göteborg;Project - WPO PV Renovation;3663 Isolering ej återvinningsbar;D1;D1 Landfill;170604;NEJ;60
202306;0283051      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;Byggnad PVÖ, kundnr: 0283051;3758 Slam för behandling;D10;D10 Without energy recovery;130508;JA;340
202306;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3904 Verksamhetsavfall till deponi;D1;D1 Landfill;160304;NEJ;10
202306;0476374      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVS Design, kundnr: 0476374;3916 Avfall till deponi, bygg & riv;D1;D1 Landfill;170904;NEJ;3 520
202306;04621678    Volvo Personvagnar AB (Göteborg);Miljöstation RA;Göteborg;FA Styckegods;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;162
202306;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;61
202306;05250022    Volvo Personvagnar AB (Göteborg);Parkering PVBL;Göteborg;Batlab Steg 3;4123 PCB-avfall fast, asbesthaltigt;D10;D10 Without energy recovery;170902;JA;290
202306;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3030 Bensin;R1;R1 With energy recovery;130702;JA;426
202306;05628151    Volvo Personvagnar AB (Göteborg);Amazonvägen;Göteborg;VHK;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;550
202306;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;683
202306;0468801      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 5;Göteborg;Rest. Jacob, kundnr: 0468801;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;318
202306;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;300
202306;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;3 080
202306;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;1 250
202306;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;2 617
202306;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;1 710
202306;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;593
202306;05336987    Volvo Personvagnar AB (Göteborg);Pressvägen/Väster om TLA;Göteborg;Möbelförråd WPO;3160 Träavfall målat, bygg & riv;R1;R1 With energy recovery;170201;NEJ;820
202306;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3160 Träavfall målat, bygg & riv;R1;R1 With energy recovery;170201;NEJ;8 960
202306;05668033    Volvo Personvagnar AB (Göteborg);Tunnelvägen;Göteborg;Project - WPO PV Renovation;3160 Träavfall målat, bygg & riv;R1;R1 With energy recovery;170201;NEJ;820
202306;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3163 Plast, Bygg och rivning;R1;R1 With energy recovery;170203;NEJ;780
202306;04621678    Volvo Personvagnar AB (Göteborg);Miljöstation RA;Göteborg;FA Styckegods;3221 Färg-, lack-, limavfall;R1;R1 With energy recovery;080409;JA;185
202306;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3221 Färg-, lack-, limavfall;R1;R1 With energy recovery;080111;JA;172
202306;05358114    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg;Göteborg;Byggnad RB;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202306;05358114    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg;Göteborg;Byggnad RB;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;30
202306;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3320 Isocyanater;R1;R1 With energy recovery;080409;JA;96
202306;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3906 Verksamhetsavfall för sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;5
202306;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3969 PET/PP Plastband;R13;R13 Recycled, incl metal scrap;200139;NEJ;1 655
202306;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3601 Träavfall, omålat;R1;R1 With energy recovery;200138;NEJ;40 840
202306;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;3601 Träavfall, omålat;R1;R1 With energy recovery;200138;NEJ;37 420
202306;05295142    Volvo Personvagnar AB (Göteborg);John Bunyans väg;Göteborg;Karosslådor PVLG;3602 Träavfall, målat;R1;R1 With energy recovery;200138;NEJ;26 300
202306;03879145    Volvo Personvagnar AB (Göteborg);John Bunyans väg 4;Göteborg;PV Byggnad PVÖL;3602 Träavfall, målat;R1;R1 With energy recovery;200138;NEJ;16 840
202306;03725918    Volvo Personvagnar AB (Göteborg);N/A;Göteborg;TGS  Färglabb;3602 Träavfall, målat;R1;R1 With energy recovery;200138;NEJ;460
202306;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;3602 Träavfall, målat;R1;R1 With energy recovery;200138;NEJ;9 900
202306;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3654 Hushållsavfall för sortering;R1;R1 With energy recovery;200301;NEJ;6 320
202306;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3654 Hushållsavfall för sortering;R1;R1 With energy recovery;200301;NEJ;2 040
202306;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;3654 Hushållsavfall för sortering;R1;R1 With energy recovery;200301;NEJ;1 560
202306;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3732 Absorbenter, trasor &;R1;R1 With energy recovery;150202;JA;314
202306;04621678    Volvo Personvagnar AB (Göteborg);Miljöstation RA;Göteborg;FA Styckegods;3743 Färg,- lack-, limburkar;R1;R1 With energy recovery;080111;JA;902
202306;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3752 Lösningsmedel;R1;R1 With energy recovery;140603;JA;267
202306;03791647    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 9;Göteborg;Byggnad VB;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;1 370
202306;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;15
202306;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;310
202306;0469536      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg 2;Göteborg;Volvohallen, kundnr: 0469536;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;300
202306;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;150
202306;0469528      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg 12;Göteborg;SAA, kundnr: 0469528;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;460
202306;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;6 640
202306;03725918    Volvo Personvagnar AB (Göteborg);N/A;Göteborg;TGS  Färglabb;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;170
202306;01654250    Volvo Personvagnar AB (Göteborg);PVV;Göteborg;PVV, kundnr: 01654250;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;840
202306;0477745      Volvo Personvagnar AB (Göteborg);SAB;Göteborg;SAB, kundnr: 0477745;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;680
202306;0469619      Volvo Personvagnar AB (Göteborg);TLA;Göteborg;TLA, kundnr: 0469619;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;240
202306;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;490
202306;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;13 520
202306;03879145    Volvo Personvagnar AB (Göteborg);John Bunyans väg 4;Göteborg;PV Byggnad PVÖL;3909 Brännbart grovt/överstort;R1;R1 With energy recovery;160199;NEJ;10 560
